tipo,pais,anio,mes,unidades
USD,España (Reino de),2004,octubre,259445
USD,Alemania (República Federal de),2004,octubre,0
USD,"Belgica, (Reino de)",2004,octubre,0
USD,Chile(República de ),2004,octubre,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2004,octubre,0
USD,Italia,2004,octubre,0
USD,Panama (República de),2004,octubre,0
USD,Rusia antes U.R.S.S.,2004,octubre,34
USD,Total,2004,noviembre,18799986
USD,Estados Unidos de America,2004,noviembre,4804224
USD,Japon,2004,noviembre,3580852
USD,El Salvador (República de ),2004,noviembre,2103013
USD,Canada,2004,noviembre,2332924
USD,Francia,2004,noviembre,3289688
USD,Honduras (República de),2004,noviembre,1013981
USD,Guatemala (República de),2004,noviembre,635864
USD,Costa Rica (República de),2004,noviembre,737129
USD,Hong Kong (Teritorio de ),2004,noviembre,105582
USD,Paises Bajos (Reino de Los),2004,noviembre,65808
USD,España (Reino de),2004,noviembre,130921
USD,Alemania (República Federal de),2004,noviembre,0
USD,"Belgica, (Reino de)",2004,noviembre,0
USD,Chile(República de ),2004,noviembre,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2004,noviembre,0
USD,Italia,2004,noviembre,0
USD,Panama (República de),2004,noviembre,0
USD,Rusia antes U.R.S.S.,2004,noviembre,0
USD,Total,2004,diciembre,20790691
USD,Estados Unidos de America,2004,diciembre,9166898
USD,Japon,2004,diciembre,2861688
USD,El Salvador (República de ),2004,diciembre,2192078
USD,Canada,2004,diciembre,2045356
USD,Francia,2004,diciembre,1778540
USD,Honduras (República de),2004,diciembre,899136
USD,Guatemala (República de),2004,diciembre,828133
USD,Costa Rica (República de),2004,diciembre,776043
USD,Hong Kong (Teritorio de ),2004,diciembre,88592
USD,Paises Bajos (Reino de Los),2004,diciembre,62495
USD,España (Reino de),2004,diciembre,60462
USD,Alemania (República Federal de),2004,diciembre,31270
USD,"Belgica, (Reino de)",2004,diciembre,0
USD,Chile(República de ),2004,diciembre,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2004,diciembre,0
USD,Italia,2004,diciembre,0
USD,Panama (República de),2004,diciembre,0
USD,Rusia antes U.R.S.S.,2004,diciembre,0
Kg,Total,2004,enero,14926645
Kg,Estados Unidos de America,2004,enero,7199043
Kg,Japon,2004,enero,1607750
Kg,El Salvador (República de ),2004,enero,1546992
Kg,Canada,2004,enero,1413400
Kg,Francia,2004,enero,1207332
Kg,Honduras (República de),2004,enero,686652
Kg,Guatemala (República de),2004,enero,482076
Kg,Costa Rica (República de),2004,enero,597160
Kg,Hong Kong (Teritorio de ),2004,enero,38400
Kg,Paises Bajos (Reino de Los),2004,enero,126720
Kg,España (Reino de),2004,enero,0
Kg,Alemania (República Federal de),2004,enero,0
Kg,"Belgica, (Reino de)",2004,enero,0
Kg,Chile(República de ),2004,enero,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2004,enero,21120
Kg,Italia,2004,enero,0
Kg,Panama (República de),2004,enero,0
Kg,Rusia antes U.R.S.S.,2004,enero,0
Kg,Total,2004,febrero,14613009
Kg,Estados Unidos de America,2004,febrero,5457192
Kg,Japon,2004,febrero,2394992
Kg,El Salvador (República de ),2004,febrero,1440185
Kg,Canada,2004,febrero,1321738
Kg,Francia,2004,febrero,1688726
Kg,Honduras (República de),2004,febrero,808632
Kg,Guatemala (República de),2004,febrero,539390
Kg,Costa Rica (República de),2004,febrero,710510
Kg,Hong Kong (Teritorio de ),2004,febrero,19200
Kg,Paises Bajos (Reino de Los),2004,febrero,83520
Kg,España (Reino de),2004,febrero,42248
Kg,Alemania (República Federal de),2004,febrero,0
Kg,"Belgica, (Reino de)",2004,febrero,0
Kg,Chile(República de ),2004,febrero,23000
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2004,febrero,60608
Kg,Italia,2004,febrero,8
Kg,Panama (República de),2004,febrero,23060
Kg,Rusia antes U.R.S.S.,2004,febrero,0
Kg,Total,2004,marzo,19707826
Kg,Estados Unidos de America,2004,marzo,9697752
Kg,Japon,2004,marzo,2904944
Kg,El Salvador (República de ),2004,marzo,1458431
Kg,Canada,2004,marzo,1754297
Kg,Francia,2004,marzo,1326241
Kg,Honduras (República de),2004,marzo,869419
Kg,Guatemala (República de),2004,marzo,480900
Kg,Costa Rica (República de),2004,marzo,711680
Kg,Hong Kong (Teritorio de ),2004,marzo,38400
Kg,Paises Bajos (Reino de Los),2004,marzo,147648
Kg,España (Reino de),2004,marzo,0
Kg,Alemania (República Federal de),2004,marzo,21120
Kg,"Belgica, (Reino de)",2004,marzo,21120
Kg,Chile(República de ),2004,marzo,210564
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2004,marzo,65310
Kg,Italia,2004,marzo,0
Kg,Panama (República de),2004,marzo,0
Kg,Rusia antes U.R.S.S.,2004,marzo,0
Kg,Total,2004,abril,13230940
Kg,Estados Unidos de America,2004,abril,5343228
Kg,Japon,2004,abril,2748122
Kg,El Salvador (República de ),2004,abril,812272
Kg,Canada,2004,abril,1752882
Kg,Francia,2004,abril,655530
Kg,Honduras (República de),2004,abril,439588
Kg,Guatemala (República de),2004,abril,361900
Kg,Costa Rica (República de),2004,abril,660520
Kg,Hong Kong (Teritorio de ),2004,abril,19200
Kg,Paises Bajos (Reino de Los),2004,abril,84480
Kg,España (Reino de),2004,abril,19042
Kg,Alemania (República Federal de),2004,abril,0
Kg,"Belgica, (Reino de)",2004,abril,0
Kg,Chile(República de ),2004,abril,296600
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2004,abril,37576
Kg,Italia,2004,abril,0
Kg,Panama (República de),2004,abril,0
Kg,Rusia antes U.R.S.S.,2004,abril,0
Kg,Total,2004,mayo,6172013
Kg,Estados Unidos de America,2004,mayo,34002
Kg,Japon,2004,mayo,2284447
Kg,El Salvador (República de ),2004,mayo,398536
Kg,Canada,2004,mayo,1479365
Kg,Francia,2004,mayo,295903
Kg,Honduras (República de),2004,mayo,318700
Kg,Guatemala (República de),2004,mayo,338100
Kg,Costa Rica (República de),2004,mayo,723960
Kg,Hong Kong (Teritorio de ),2004,mayo,0
Kg,Paises Bajos (Reino de Los),2004,mayo,0
Kg,España (Reino de),2004,mayo,0
Kg,Alemania (República Federal de),2004,mayo,0
Kg,"Belgica, (Reino de)",2004,mayo,0
Kg,Chile(República de ),2004,mayo,299000
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2004,mayo,0
Kg,Italia,2004,mayo,0
Kg,Panama (República de),2004,mayo,0
Kg,Rusia antes U.R.S.S.,2004,mayo,0
Kg,Total,2004,junio,5853065
Kg,Estados Unidos de America,2004,junio,48504
Kg,Japon,2004,junio,2330406
Kg,El Salvador (República de ),2004,junio,173736
Kg,Canada,2004,junio,1673164
Kg,Francia,2004,junio,295771
Kg,Honduras (República de),2004,junio,303100
Kg,Guatemala (República de),2004,junio,368200
Kg,Costa Rica (República de),2004,junio,434600
Kg,Hong Kong (Teritorio de ),2004,junio,0
Kg,Paises Bajos (Reino de Los),2004,junio,0
Kg,España (Reino de),2004,junio,64584
Kg,Alemania (República Federal de),2004,junio,0
Kg,"Belgica, (Reino de)",2004,junio,0
Kg,Chile(República de ),2004,junio,161000
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2004,junio,0
Kg,Italia,2004,junio,0
Kg,Panama (República de),2004,junio,0
Kg,Rusia antes U.R.S.S.,2004,junio,0
Kg,Total,2004,julio,6926814
Kg,Estados Unidos de America,2004,julio,52057
Kg,Japon,2004,julio,3218161
Kg,El Salvador (República de ),2004,julio,480708
Kg,Canada,2004,julio,1657184
Kg,Francia,2004,julio,212769
Kg,Honduras (República de),2004,julio,325633
Kg,Guatemala (República de),2004,julio,436700
Kg,Costa Rica (República de),2004,julio,524400
Kg,Hong Kong (Teritorio de ),2004,julio,19200
Kg,Paises Bajos (Reino de Los),2004,julio,0
Kg,España (Reino de),2004,julio,0
Kg,Alemania (República Federal de),2004,julio,0
Kg,"Belgica, (Reino de)",2004,julio,0
Kg,Chile(República de ),2004,julio,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2004,julio,0
Kg,Italia,2004,julio,0
Kg,Panama (República de),2004,julio,0
Kg,Rusia antes U.R.S.S.,2004,julio,0
Kg,Total,2004,agosto,7919514
Kg,Estados Unidos de America,2004,agosto,33412
Kg,Japon,2004,agosto,2251836
Kg,El Salvador (República de ),2004,agosto,546336
Kg,Canada,2004,agosto,1591533
Kg,Francia,2004,agosto,2072074
Kg,Honduras (República de),2004,agosto,213262
Kg,Guatemala (República de),2004,agosto,362600
Kg,Costa Rica (República de),2004,agosto,384880
Kg,Hong Kong (Teritorio de ),2004,agosto,19200
Kg,Paises Bajos (Reino de Los),2004,agosto,337920
Kg,España (Reino de),2004,agosto,106460
Kg,Alemania (República Federal de),2004,agosto,0
Kg,"Belgica, (Reino de)",2004,agosto,0
Kg,Chile(República de ),2004,agosto,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2004,agosto,0
Kg,Italia,2004,agosto,0
Kg,Panama (República de),2004,agosto,0
Kg,Rusia antes U.R.S.S.,2004,agosto,0
Kg,Total,2004,septiembre,9139483
Kg,Estados Unidos de America,2004,septiembre,32682
Kg,Japon,2004,septiembre,2098844
Kg,El Salvador (República de ),2004,septiembre,952176
Kg,Canada,2004,septiembre,1499737
Kg,Francia,2004,septiembre,2782504
Kg,Honduras (República de),2004,septiembre,149722
Kg,Guatemala (República de),2004,septiembre,412900
Kg,Costa Rica (República de),2004,septiembre,452340
Kg,Hong Kong (Teritorio de ),2004,septiembre,19200
Kg,Paises Bajos (Reino de Los),2004,septiembre,380160
Kg,España (Reino de),2004,septiembre,321697
Kg,Alemania (República Federal de),2004,septiembre,37520
Kg,"Belgica, (Reino de)",2004,septiembre,0
Kg,Chile(República de ),2004,septiembre,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2004,septiembre,0
Kg,Italia,2004,septiembre,0
Kg,Panama (República de),2004,septiembre,0
Kg,Rusia antes U.R.S.S.,2004,septiembre,0
Kg,Total,2004,octubre,11674427
Kg,Estados Unidos de America,2004,octubre,2723801
Kg,Japon,2004,octubre,2748886
Kg,El Salvador (República de ),2004,octubre,1319636
Kg,Canada,2004,octubre,1436466
Kg,Francia,2004,octubre,1314734
Kg,Honduras (República de),2004,octubre,497087
Kg,Guatemala (República de),2004,octubre,594700
Kg,Costa Rica (República de),2004,octubre,593440
Kg,Hong Kong (Teritorio de ),2004,octubre,48000
Kg,Paises Bajos (Reino de Los),2004,octubre,229152
Kg,España (Reino de),2004,octubre,168502
Kg,Alemania (República Federal de),2004,octubre,0
Kg,"Belgica, (Reino de)",2004,octubre,0
Kg,Chile(República de ),2004,octubre,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2004,octubre,0
Kg,Italia,2004,octubre,0
Kg,Panama (República de),2004,octubre,0
Kg,Rusia antes U.R.S.S.,2004,octubre,22
Kg,Total,2004,noviembre,12148311
Kg,Estados Unidos de America,2004,noviembre,3111848
Kg,Japon,2004,noviembre,2312311
Kg,El Salvador (República de ),2004,noviembre,1357852
Kg,Canada,2004,noviembre,1508053
Kg,Francia,2004,noviembre,2121009
Kg,Honduras (República de),2004,noviembre,655148
Kg,Guatemala (República de),2004,noviembre,410700
Kg,Costa Rica (República de),2004,noviembre,476400
Kg,Hong Kong (Teritorio de ),2004,noviembre,68268
Kg,Paises Bajos (Reino de Los),2004,noviembre,42240
Kg,España (Reino de),2004,noviembre,84480
Kg,Alemania (República Federal de),2004,noviembre,0
Kg,"Belgica, (Reino de)",2004,noviembre,0
Kg,Chile(República de ),2004,noviembre,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2004,noviembre,0
Kg,Italia,2004,noviembre,0
Kg,Panama (República de),2004,noviembre,0
Kg,Rusia antes U.R.S.S.,2004,noviembre,0
Kg,Total,2004,diciembre,14183853
Kg,Estados Unidos de America,2004,diciembre,6308532
Kg,Japon,2004,diciembre,1939189
Kg,El Salvador (República de ),2004,diciembre,1486508
Kg,Canada,2004,diciembre,1386913
Kg,Francia,2004,diciembre,1203362
Kg,Honduras (República de),2004,diciembre,609016
Kg,Guatemala (República de),2004,diciembre,561200
Kg,Costa Rica (República de),2004,diciembre,524800
Kg,Hong Kong (Teritorio de ),2004,diciembre,60048
Kg,Paises Bajos (Reino de Los),2004,diciembre,42240
Kg,España (Reino de),2004,diciembre,40924
Kg,Alemania (República Federal de),2004,diciembre,21120
Kg,"Belgica, (Reino de)",2004,diciembre,0
Kg,Chile(República de ),2004,diciembre,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2004,diciembre,0
Kg,Italia,2004,diciembre,0
Kg,Panama (República de),2004,diciembre,0
Kg,Rusia antes U.R.S.S.,2004,diciembre,0
USD,Total,2005,enero,24665801
USD,Estados Unidos de America,2005,enero,12986634
USD,Francia,2005,enero,1362500
USD,El Salvador (República de ),2005,enero,2290463
USD,Canada,2005,enero,2567583
USD,Japon,2005,enero,2904949
USD,Guatemala (República de),2005,enero,713948
USD,Honduras (República de),2005,enero,988460
USD,Costa Rica (República de),2005,enero,696886
USD,Paises Bajos (Reino de Los),2005,enero,30873
USD,Reino Unido de la Gran Bretaña e Irlanda d,2005,enero,0
USD,"Belgica, (Reino de)",2005,enero,0
USD,Hong Kong (Teritorio de ),2005,enero,0
USD,Isla Reunión,2005,enero,0
USD,Suecia (Reino de),2005,enero,0
USD,China (República Popular de),2005,enero,0
USD,Alemania (República Federal de),2005,enero,30873
USD,España (Reino de),2005,enero,92632
USD,Total,2005,febrero,27565914
USD,Estados Unidos de America,2005,febrero,14688025
USD,Francia,2005,febrero,2297920
USD,El Salvador (República de ),2005,febrero,1751434
USD,Canada,2005,febrero,2111495
USD,Japon,2005,febrero,3661870
USD,Guatemala (República de),2005,febrero,662115
USD,Honduras (República de),2005,febrero,972675
USD,Costa Rica (República de),2005,febrero,908201
USD,Paises Bajos (Reino de Los),2005,febrero,319614
USD,Reino Unido de la Gran Bretaña e Irlanda d,2005,febrero,0
USD,"Belgica, (Reino de)",2005,febrero,0
USD,Hong Kong (Teritorio de ),2005,febrero,49579
USD,Isla Reunión,2005,febrero,0
USD,Suecia (Reino de),2005,febrero,0
USD,China (República Popular de),2005,febrero,0
USD,Alemania (República Federal de),2005,febrero,29207
USD,España (Reino de),2005,febrero,113779
USD,Total,2005,marzo,35128356
USD,Estados Unidos de America,2005,marzo,22719467
USD,Francia,2005,marzo,2003859
USD,El Salvador (República de ),2005,marzo,1267951
USD,Canada,2005,marzo,2215897
USD,Japon,2005,marzo,4028750
USD,Guatemala (República de),2005,marzo,549207
USD,Honduras (República de),2005,marzo,583981
USD,Costa Rica (República de),2005,marzo,1061802
USD,Paises Bajos (Reino de Los),2005,marzo,452576
USD,Reino Unido de la Gran Bretaña e Irlanda d,2005,marzo,0
USD,"Belgica, (Reino de)",2005,marzo,0
USD,Hong Kong (Teritorio de ),2005,marzo,31493
USD,Isla Reunión,2005,marzo,0
USD,Suecia (Reino de),2005,marzo,5
USD,China (República Popular de),2005,marzo,0
USD,Alemania (República Federal de),2005,marzo,0
USD,España (Reino de),2005,marzo,213368
USD,Total,2005,abril,36241650
USD,Estados Unidos de America,2005,abril,24003062
USD,Francia,2005,abril,756684
USD,El Salvador (República de ),2005,abril,803631
USD,Canada,2005,abril,3441397
USD,Japon,2005,abril,4859958
USD,Guatemala (República de),2005,abril,592299
USD,Honduras (República de),2005,abril,371772
USD,Costa Rica (República de),2005,abril,1111242
USD,Paises Bajos (Reino de Los),2005,abril,151873
USD,Reino Unido de la Gran Bretaña e Irlanda d,2005,abril,0
USD,"Belgica, (Reino de)",2005,abril,0
USD,Hong Kong (Teritorio de ),2005,abril,34162
USD,Isla Reunión,2005,abril,0
USD,Suecia (Reino de),2005,abril,0
USD,China (República Popular de),2005,abril,0
USD,Alemania (República Federal de),2005,abril,0
USD,España (Reino de),2005,abril,115570
USD,Total,2005,mayo,29764542
USD,Estados Unidos de America,2005,mayo,20616813
USD,Francia,2005,mayo,469728
USD,El Salvador (República de ),2005,mayo,383594
USD,Canada,2005,mayo,2366536
USD,Japon,2005,mayo,4392462
USD,Guatemala (República de),2005,mayo,475242
USD,Honduras (República de),2005,mayo,179571
USD,Costa Rica (República de),2005,mayo,589731
USD,Paises Bajos (Reino de Los),2005,mayo,106668
USD,Reino Unido de la Gran Bretaña e Irlanda d,2005,mayo,36171
USD,"Belgica, (Reino de)",2005,mayo,0
USD,Hong Kong (Teritorio de ),2005,mayo,0
USD,Isla Reunión,2005,mayo,0
USD,Suecia (Reino de),2005,mayo,0
USD,China (República Popular de),2005,mayo,0
USD,Alemania (República Federal de),2005,mayo,0
USD,España (Reino de),2005,mayo,148026
USD,Total,2005,junio,25228890
USD,Estados Unidos de America,2005,junio,16844044
USD,Francia,2005,junio,119010
USD,El Salvador (República de ),2005,junio,41935
USD,Canada,2005,junio,2664655
USD,Japon,2005,junio,4351834
USD,Guatemala (República de),2005,junio,535055
USD,Honduras (República de),2005,junio,117115
USD,Costa Rica (República de),2005,junio,469159
USD,Paises Bajos (Reino de Los),2005,junio,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2005,junio,0
USD,"Belgica, (Reino de)",2005,junio,0
USD,Hong Kong (Teritorio de ),2005,junio,0
USD,Isla Reunión,2005,junio,0
USD,Suecia (Reino de),2005,junio,0
USD,China (República Popular de),2005,junio,5572
USD,Alemania (República Federal de),2005,junio,0
USD,España (Reino de),2005,junio,80511
USD,Total,2005,julio,36224504
USD,Estados Unidos de America,2005,julio,25044277
USD,Francia,2005,julio,244564
USD,El Salvador (República de ),2005,julio,471258
USD,Canada,2005,julio,3569514
USD,Japon,2005,julio,5406306
USD,Guatemala (República de),2005,julio,446931
USD,Honduras (República de),2005,julio,0
USD,Costa Rica (República de),2005,julio,710463
USD,Paises Bajos (Reino de Los),2005,julio,97306
USD,Reino Unido de la Gran Bretaña e Irlanda d,2005,julio,48758
USD,"Belgica, (Reino de)",2005,julio,96933
USD,Hong Kong (Teritorio de ),2005,julio,88194
USD,Isla Reunión,2005,julio,0
USD,Suecia (Reino de),2005,julio,0
USD,China (República Popular de),2005,julio,0
USD,Alemania (República Federal de),2005,julio,0
USD,España (Reino de),2005,julio,0
USD,Total,2005,agosto,30264431
USD,Estados Unidos de America,2005,agosto,19461297
USD,Francia,2005,agosto,1707487
USD,El Salvador (República de ),2005,agosto,786360
USD,Canada,2005,agosto,1977986
USD,Japon,2005,agosto,4650542
USD,Guatemala (República de),2005,agosto,547652
USD,Honduras (República de),2005,agosto,33380
USD,Costa Rica (República de),2005,agosto,524899
USD,Paises Bajos (Reino de Los),2005,agosto,163147
USD,Reino Unido de la Gran Bretaña e Irlanda d,2005,agosto,203155
USD,"Belgica, (Reino de)",2005,agosto,115696
USD,Hong Kong (Teritorio de ),2005,agosto,70740
USD,Isla Reunión,2005,agosto,0
USD,Suecia (Reino de),2005,agosto,0
USD,China (República Popular de),2005,agosto,22090
USD,Alemania (República Federal de),2005,agosto,0
USD,España (Reino de),2005,agosto,0
USD,Total,2005,septiembre,29862251
USD,Estados Unidos de America,2005,septiembre,18572938
USD,Francia,2005,septiembre,2299245
USD,El Salvador (República de ),2005,septiembre,1231544
USD,Canada,2005,septiembre,2313706
USD,Japon,2005,septiembre,3310458
USD,Guatemala (República de),2005,septiembre,826305
